org_id,date,month,availability,security_incidents,transaction_volume,avg_transaction_value,failed_login_attempts,patches_pending,phishing_emails_blocked,pci_score,gdpr_score,it_opex,security_spend,cloud_spend,gist_p,gist_a,gist_s,gist_c,gist_total
ORG-005,2024-07-30,6,0.9918253875160757,16,913794.2971594156,49.287180250221354,765,21,3646,0.8232500761522091,0.7480143291487603,389836.7082892141,58475.50624338212,0.0,0.45807969906548607,0.30933313264272305,0.5324161063963557,0.7856322026504847,0.5104605072690094
ORG-005,2024-08-29,7,0.9941472374479795,25,1153009.167763696,52.045778756434636,699,46,3583,0.7563053234611096,0.7602436642378169,389836.7082892141,58475.50624338212,0.0,0.6139085535556713,0.30933313264272305,0.3313104945499197,0.7582744938494632,0.45217668119901955
ORG-005,2024-09-28,8,0.991739135118552,34,1589968.9578882996,38.01534150028308,913,40,4554,0.7714690823530461,0.7840353113283084,389836.7082892141,58475.50624338212,0.0,0.4522909475538291,0.30933313264272305,0.28934170007852944,0.7777521968406773,0.41179327039919994
ORG-005,2024-10-28,9,0.9926020556751165,35,1337250.489778741,40.619089585682424,861,23,4560,0.7113038444731324,0.7148898944315907,371882.59057994984,61168.623899771774,16243.196178717255,0.5102050788668794,0.33811091878260957,0.35677782427303745,0.7130968694523616,0.4591481186147771
ORG-005,2024-11-27,10,0.9928301987053432,51,2546216.277041875,47.9955495476543,1262,39,6472,0.7369661645291784,0.8445857245606557,356684.75805252267,63448.298778885845,32486.39235743451,0.5255166916337698,0.36688870492249614,0.2302114041227813,0.7907759445449171,0.4199047485927283
ORG-005,2024-12-27,11,0.9923203576944595,32,1718436.1333612232,47.539539837637584,1289,39,6268,0.7724193587999083,0.840914702073041,343820.0705601074,65378.00190274813,48729.588536151765,0.4912991741247971,0.39566649106238266,0.30450031531888266,0.8066670304364747,0.4733388636291813
ORG-005,2025-01-26,12,0.993661937251856,31,2053130.0660584543,38.24653386385933,1260,34,6326,0.7294973432666291,0.8052339540965662,332930.3477013491,67011.46033156187,64972.78471486902,0.5813380705943645,0.4244442772022692,0.3299955812422817,0.7673656486815976,0.5094412975874627
ORG-005,2025-02-25,13,0.9914701593907292,28,1474187.0288593092,45.48573559709323,847,55,4467,0.7481585470962852,0.8012632361816711,323712.39631228655,68394.15303992126,81215.98089358628,0.4342388852838421,0.45322206334215576,0.2811066118441957,0.7747108916389781,0.47168196948277535
ORG-005,2025-03-27,14,0.9921601006068387,31,1396015.7524723387,55.37121015125125,912,18,4463,0.7124863083726302,0.8063729705855578,315909.56892051507,69564.57714868696,97459.17707230353,0.4805436648885021,0.4819998494820423,0.40641931472445825,0.759429639479094,0.5561744530817426
ORG-005,2025-04-26,15,0.9915462728523025,30,1037039.5603604364,42.399661593822884,934,4,4557,0.7817590373524569,0.8402295331630142,309304.6181309046,70555.31976712855,113702.37325102079,0.4393471712954671,0.5107776356219288,0.5031246346437122,0.8109942852577355,0.6125708618215595
ORG-005,2025-05-26,16,0.9925678276318983,24,1187901.452759557,47.06791141416558,874,24,4598,0.715363655238505,0.753949599837867,303713.64799369755,71393.96528770961,129945.56942973804,0.5079078947582769,0.5395554217618154,0.4282298838697776,0.7346566275381861,0.5937227086583137
ORG-005,2025-06-25,17,0.9936029630316211,29,1326903.0907583605,42.15226791223665,887,55,4543,0.8222774903245569,0.8316777683082153,298980.9939481426,72103.86339454284,146188.7656084553,0.5773800692363155,0.5683332079017018,0.27389060633551043,0.8269776293163861,0.545945192737581
ORG-005,2025-07-25,18,0.993459644114953,11,1319356.0302434298,51.20976321498249,729,26,3487,0.7679342808778122,0.8281209140458781,294974.8887883507,72704.77916851162,162431.96178717256,0.5677613499968471,0.5971109940415884,0.5839781054163697,0.7980275974618452,0.71507170389313
ORG-005,2025-08-24,19,0.9914670631957389,17,950532.9959928491,38.40125664720351,699,39,3668,0.8368726184364446,0.7913317739712392,291583.7939825969,73213.4433893747,178675.1579658898,0.4340310869623392,0.625888780181475,0.4398113636913254,0.8141021962038419,0.6338618261247746
ORG-005,2025-09-23,20,0.9914216712496348,19,1638242.7246558985,58.58965020571699,923,39,4614,0.7906572242763004,0.8330836025538404,288713.29420215474,73644.01835644103,194918.35414460706,0.43098464762649424,0.6546665663213616,0.4154070185947901,0.8118704134150704,0.6316812798262389
ORG-005,2025-10-23,21,0.9935971228324333,28,1457426.1076447114,44.197901798885475,965,23,4525,0.89124021770578,0.7788348699477605,286283.468596708,74008.49219725805,211161.5503233243,0.576988109559281,0.6546665663213616,0.40047163656773427,0.8350375438267703,0.6601904946819449
ORG-005,2025-11-22,22,0.9923133509048488,40,1840467.971188303,54.61402465105783,1318,26,6506,0.7765229111834351,0.887784633901276,284226.66562702606,74317.01264271034,227404.74650204158,0.49082891978851323,0.6546665663213616,0.3190093891300454,0.8321537725423556,0.5931384411358225
ORG-005,2025-12-22,23,0.9928304380307574,37,2098246.8598854933,48.8386832489815,1186,18,6267,0.7629732424823398,0.8473919806878952,282485.6195014895,74578.16956154081,243647.94268075883,0.5255327537421097,0.6546665663213616,0.37341283021658894,0.8051826115851175,0.6288735900352677
ORG-006,2024-02-01,0,0.9944610581728953,43,1958539.11858207,49.34640202565283,1280,84,6555,0.8450570152406817,0.8373542872032067,365895.3369622117,54884.30054433176,0.0,0.6349703471741823,0.4028468876827223,0.14444008507986217,0.8412056512219441,0.3890618517467991
ORG-006,2024-03-02,1,0.993084319117478,20,1167280.528050178,42.36555067665985,935,53,4673,0.840400951868827,0.786035716979633,365895.3369622117,54884.30054433176,0.0,0.5425717528508701,0.4028468876827223,0.35930998883488835,0.8132183344242301,0.5144482145342394
ORG-006,2024-04-01,2,0.9930887579347888,32,1397732.0042196305,40.62836433880096,1007,54,4615,0.816688445427933,0.7955137070687377,365895.3369622117,54884.30054433176,0.0,0.542869660052939,0.4028468876827223,0.25697612105476886,0.8061010762483354,0.457410724068841
ORG-006,2024-05-01,3,0.9949497389526951,35,1320667.669475684,35.24389127006923,948,18,4673,0.752976470241922,0.9127550045791385,365895.3369622117,54884.30054433176,0.0,0.6677677149459809,0.4028468876827223,0.38333489649867947,0.8328657374105303,0.5482316495704938
ORG-006,2024-05-31,4,0.9926585275028044,29,1429326.5423946488,64.82278040140937,946,63,4603,0.739659433365429,0.8102920548559703,365895.3369622117,54884.30054433176,0.0,0.5139951344164004,0.4028468876827223,0.25420378345618677,0.7749757441106997,0.44736095586291447
ORG-006,2024-06-30,5,0.9930525904789368,33,1310699.5828251268,48.0514585334807,925,67,4616,0.7764353432444094,0.8055571328170771,365895.3369622117,54884.30054433176,0.0,0.5404423140226035,0.4028468876827223,0.21996821260458288,0.7909962380307433,0.43131550859030904
ORG-006,2024-07-30,6,0.9946665221864897,23,1209864.778661751,57.6787864119655,706,51,3789,0.8794042410865563,0.8767623225365776,349043.85066190985,57412.02348937705,15245.639040092154,0.648759878287896,0.4277282673626089,0.3342200376966633,0.8780832818115669,0.5395330619903482
ORG-006,2024-08-29,7,0.9927754977311516,18,949400.9259265952,48.49753309874523,728,16,3676,0.8147534435478165,0.7976230602487182,334779.37547145976,59551.69476794456,30491.278080184307,0.5218454853121873,0.45260964704249546,0.5344014106738358,0.8061882518982674,0.6128524247171848
ORG-006,2024-09-28,8,0.9921909561874128,18,860759.2283296133,47.06612330706959,924,63,4706,0.7424541857857508,0.834302789353808,322704.75790758815,61362.887402525295,45736.91712027646,0.48261450922233706,0.47749102672238203,0.3574034064442676,0.7883784875697795,0.5350312894697011
ORG-006,2024-10-28,9,0.9938770269151738,35,1623209.5796424812,46.4486903499204,908,35,4757,0.8408460952772292,0.7928973615542169,312483.8148047277,62896.02886795437,60982.556160368615,0.595773618468038,0.5023724064022685,0.3028984875868309,0.816871728415723,0.5392516126744473
ORG-006,2024-11-27,10,0.9944622730331121,21,1882399.4142885148,26.693957787679995,1286,48,6669,0.7194041384370049,0.8062269798033442,303831.97325700946,64193.8051001121,76228.19520046077,0.6350518814169177,0.5272537860821551,0.36311980385673803,0.7628155591201746,0.5825572847790415
ORG-006,2024-12-27,11,0.9938664184711414,26,1626383.034206727,51.26465485068497,1313,36,6397,0.7628034154614987,0.7969805524366899,296508.3475002167,65292.348963631004,91473.83424055293,0.5950616423584854,0.5521351657620417,0.3582199782043962,0.7798919839490943,0.5870843929023507
ORG-006,2025-01-26,12,0.9933819109079141,31,2252105.165791237,50.944940252809864,1234,43,6520,0.7476203302198262,0.7142309170951862,290309.03213715344,66222.2462680905,106719.47328064509,0.5625443562358426,0.5770165454419283,0.2966136172231454,0.7309256236575061,0.5463342311390922
ORG-006,2025-02-25,13,0.9935628897388697,21,1563131.8804420324,52.56281121854418,869,59,4717,0.7703632544368458,0.8005514387429264,285061.42497548676,67009.3873423405,121965.11232073723,0.5746905865013253,0.6018979251218148,0.3328741449071457,0.7854573465898862,0.5900512918362147
ORG-006,2025-03-27,14,0.9928525402441097,25,1217680.8788638795,50.04617382148624,971,31,4595,0.8480309615894496,0.8306196404674433,280619.4214137308,67675.68787660389,137210.7513608294,0.5270161237657542,0.6267793048017014,0.3870806531539839,0.8393253010284465,0.6319729092689526
ORG-006,2025-04-26,15,0.9930862126862045,14,1988918.0076191442,43.67596043225288,901,47,4607,0.8985679982622949,0.8779626876958674,276859.34657680534,68239.69910214271,152456.39040092155,0.5426988380002987,0.651660684481588,0.45420231641825415,0.8882653429790812,0.6907188895078994
ORG-006,2025-05-26,16,0.9928881944611725,28,1633269.0432827312,51.42022894700303,958,24,4733,0.7890342185488266,0.8194847022403378,273676.5119431269,68717.12429719447,167702.0294410137,0.5294090242397645,0.6765420641614746,0.3954715350874202,0.8042594603945822,0.6506342714690705
ORG-006,2025-06-25,17,0.9925154107604766,20,1473789.4262003838,47.50586538171844,942,49,4744,0.8658786216176836,0.9399495203360545,270982.3005923692,69121.25599980813,182947.66848110585,0.5043899839246012,0.7014234438413611,0.37085210424342524,0.902914070976869,0.6575795513021315
ORG-006,2025-07-25,18,0.9936484389545902,21,1164478.4919074264,38.74438819512305,742,45,3713,0.8719823395448193,0.8360755453406725,268701.69992095995,69463.34610051953,198193.307521198,0.5804321446033696,0.7014234438413611,0.3725905133629328,0.8540289424427459,0.6662022769944306
ORG-006,2025-08-24,19,0.9924941922476682,10,1040889.4917212413,43.97005573312751,740,22,3747,0.8575757634080103,0.8202530616077544,266771.2131308388,69752.9191190377,213438.94656129018,0.5029659226622964,0.7014234438413611,0.6215329642608367,0.8389144125078823,0.7721983361663312
ORG-006,2025-09-23,20,0.9935153282198703,22,1390499.6172112895,37.278161775141676,947,45,4578,0.8374415176515912,0.8189683369287905,265137.09134285845,69998.03738723474,228684.5856013823,0.5714985382463301,0.7014234438413611,0.36235051411508734,0.8282049272901908,0.6534401144217068
ORG-006,2025-10-23,21,0.9938508454326623,23,1144647.7794741048,38.79718374085261,944,25,4739,0.8402209474279488,0.8827305232939733,263753.83711308753,70205.52552170039,243930.22464147446,0.5940164719907606,0.7014234438413611,0.43259432551248533,0.861475735360961,0.7056134737300963
ORG-006,2025-11-22,22,0.9935168793875359,31,1890176.5067373312,46.172613155748124,1298,21,6521,0.7820384740895754,0.835041207710969,262582.93768670876,70381.16043565719,259175.86368156664,0.5716026434587822,0.7014234438413611,0.3901675122220686,0.8085398409002722,0.6666484755482587
ORG-006,2025-12-22,23,0.9934601198310845,24,2002606.1166144689,51.6613992844967,1330,29,6565,0.7822775932298062,0.8712557330326183,261591.7927205943,70529.83218057438,274421.5027216588,0.5677932772539939,0.7014234438413611,0.40467587377348213,0.8267666631312123,0.6777811734481094
ORG-007,2024-02-01,0,0.9937234111365659,57,4497269.258744531,47.13493334995427,2379,40,11974,0.8314184751777955,0.8813518565876146,904791.5255176611,135718.72882764917,0.0,0.585463834668854,0.41951547789558385,0.2144381781717917,0.8563851658827051,0.44873198578977835
ORG-007,2024-03-02,1,0.9932516746046272,57,2521925.3272226364,47.89544338646204,1639,62,8626,0.8326629770682382,0.8329710884819314,904791.5255176611,135718.72882764917,0.0,0.5538036647400775,0.41951547789558385,0.15046027970052334,0.8328170327750848,0.3908192728692406
ORG-007,2024-04-01,2,0.9935457054397634,50,2924359.8558430965,41.74035669341689,1755,17,8735,0.8645170084785491,0.8655238998276995,904791.5255176611,135718.72882764917,0.0,0.5735372778364694,0.41951547789558385,0.3339591282793832,0.8650204541531243,0.5221429050450523
ORG-007,2024-05-01,3,0.9949960883525361,44,2835291.8569287313,45.208468850895436,1718,32,8812,0.7860832178977394,0.8807293633015677,904791.5255176611,135718.72882764917,0.0,0.6708784129218828,0.41951547789558385,0.2773988646346197,0.8334062905996535,0.49890901296035933
ORG-007,2024-05-31,4,0.9927334744614301,44,2646944.9646016117,42.09996272730507,1669,44,8595,0.7086670768775667,0.8433295602319216,904791.5255176611,135718.72882764917,0.0,0.5190251316396055,0.41951547789558385,0.23239505969003288,0.7759983185547441,0.4417431241607471
ORG-007,2024-06-30,5,0.9934347667734978,41,2078602.2841840638,44.67172284507616,1760,32,8603,0.7805020040540662,0.8443864729956378,863120.9152183428,141969.32037254694,37699.64689656921,0.566091729764956,0.4437023329832679,0.28815791176990196,0.812444238524852,0.49917564171211853
ORG-007,2024-07-30,6,0.9935511900807633,28,1857058.039905477,56.44606067808808,1375,41,6824,0.7022501724491058,0.7580659446469042,827847.5051349312,147260.3318850587,75399.29379313842,0.5739053745478734,0.46788918807095187,0.3241308401673636,0.730158058548005,0.5194087082616152
ORG-007,2024-08-29,7,0.9935917186300322,37,2204001.126392878,43.19398106069076,1349,41,6905,0.7822806433924462,0.789083712876347,797989.2081247509,151739.07643658572,113098.94068970764,0.5766254114115537,0.49207604315863585,0.2705149615905763,0.7856821781343966,0.5068827813571674
ORG-007,2024-09-28,8,0.991518419383022,34,2332611.2581806076,46.184315779715405,1649,39,8792,0.7439806281359967,0.8839621033032106,772714.7053692773,155530.25184990675,150798.58758627684,0.43747781094107313,0.5162628982463199,0.2929725189537302,0.8139713657196037,0.5106071051934009
ORG-007,2024-10-28,9,0.9932742582628644,44,2586484.2702930276,55.40166138826258,1748,40,8743,0.7436788389578713,0.8342317636601861,751320.3006810714,158739.41255313763,188498.23448284608,0.5553193465009676,0.5404497533340039,0.24621348066428894,0.7889553013090287,0.5067455603118707
ORG-007,2024-11-27,10,0.993329195440597,52,3511770.9215375446,42.635838284201824,2342,37,11990,0.8513395723703103,0.8489787129240617,733210.328097591,161455.90844065967,226197.88137941528,0.559006405409191,0.5646366084216878,0.2354097131370141,0.850159142647186,0.5172185840470072
ORG-007,2024-12-27,11,0.9928433935259738,59,4466989.725880741,55.80494970336531,2400,27,12155,0.7978455617881515,0.866017555893291,717880.5672674048,163755.37256518763,263897.5282759845,0.5264022500653583,0.5888234635093719,0.26450312451865526,0.8319315588407212,0.5392488913319056
ORG-007,2025-01-26,12,0.9939743143343106,52,2769907.0016884916,56.076642736904084,2390,48,12018,0.7905934672263579,0.8662058288316394,704904.2048777082,165701.8269236421,301597.1751725537,0.6023029754570874,0.6130103185970559,0.19772130131864518,0.8283996480289987,0.5068799420493054
ORG-007,2025-02-25,13,0.994361050765558,35,3060115.230911745,32.99077536612192,1741,25,8564,0.8058889029267176,0.8474398632326688,693919.9512592722,167349.4649664075,339296.8220691229,0.6282584406414784,0.6371971736847399,0.3468766299553205,0.8266643830796931,0.6292103539847255
ORG-007,2025-03-27,14,0.9927435270533541,37,2725876.999295647,51.94341610803144,1706,34,8495,0.7952970243606349,0.9012069404193993,684621.9813097024,168744.16045884296,376996.46896569215,0.5196998022385312,0.661384028772424,0.29698909673441237,0.8482519823900171,0.5894147255371891
ORG-007,2025-04-26,15,0.9937756713343959,34,2478354.7705979687,57.27155941948645,1830,37,8570,0.7494104528767732,0.843848653092495,676751.4196688096,169924.7447049769,414696.11586226133,0.5889712304963709,0.6855708838601079,0.30045568064005457,0.7966295529846341,0.6046928345083294
ORG-007,2025-05-26,16,0.9946392254452543,36,3347567.2502902653,40.60383810877997,1634,26,8615,0.756205885795028,0.8484371377516852,670089.1330751686,170924.08769402304,452395.76275883056,0.6469278822318316,0.7097577389477919,0.3369875521210297,0.8023215117733566,0.6494043532923574
ORG-007,2025-06-25,17,0.9948792630458871,36,2263731.7004942703,56.65815689748785,1734,54,8572,0.9426834976101879,0.7793717432287508,664449.6292276678,171770.01327114817,490095.40965539974,0.663037788314573,0.7097577389477919,0.23501754319092757,0.8610276204194693,0.5853788879538016
ORG-007,2025-07-25,18,0.9935411232765009,30,2192709.1608698475,49.918429585784864,1327,28,6824,0.8298489562382939,0.8388476501010064,659675.8922833082,172486.07381280212,527795.056551969,0.5732297501007317,0.7097577389477919,0.3623617216285838,0.8343483031696501,0.6580190649800616
ORG-007,2025-08-24,19,0.9941720885486907,30,2049856.4472684488,39.601275442667735,1406,25,6883,0.8642433860737024,0.849394328290787,655635.0112004726,173092.20597522747,565494.7034485382,0.6155764126638025,0.7097577389477919,0.3764903599741113,0.8568188571822447,0.6791357791562959
ORG-007,2025-09-23,20,0.993316553755349,42,2678230.601751034,52.02263796102931,1681,33,8711,0.8414964281564757,0.7232272727610822,652214.4792113961,173605.28577358893,603194.3503451074,0.5581579701576508,0.7097577389477919,0.2802143907484688,0.782361850458779,0.5906358477374656
ORG-007,2025-10-23,21,0.9938268276975624,39,2646989.2509832587,40.73053982349932,1695,36,8690,0.8597948536986482,0.8616862443389564,649319.0613932388,174039.5984463125,640893.9972416767,0.5924045434605614,0.7097577389477919,0.28006534533589683,0.8607405490188023,0.6098612694621797
ORG-007,2025-11-22,22,0.9938745209920121,55,3860591.463074563,54.1034809644353,2431,40,12167,0.8110834205656279,0.8061587235841929,646868.1431242464,174407.23618666138,678593.6441382458,0.5956054357055115,0.7097577389477919,0.21808830237091317,0.8086210720749104,0.5520022170187324
ORG-007,2025-12-22,23,0.993239915267821,48,3253254.8862612145,40.564430671500325,2411,28,11847,0.8456010636954586,0.8791658118841217,644793.4856003436,174718.43481524684,716293.291034815,0.5530144475047625,0.7097577389477919,0.28291439751317343,0.8623834377897901,0.6050414517274264
ORG-008,2024-02-01,0,0.9918268532092464,68,3565366.0471827593,54.35053615641986,2619,42,13133,0.7888569583536994,0.825490322648615,1097942.1800551505,164691.32700827255,0.0,0.4581780677346546,0.4293016342019152,0.19270817134782756,0.8071736405011571,0.4128102537739631
ORG-008,2024-03-02,1,0.994795071669454,44,2340265.8891329756,21.63414667552298,1901,47,9272,0.8262164566722485,0.7754533971421085,1097942.1800551505,164691.32700827255,0.0,0.6573873603660416,0.4293016342019152,0.22273302916080878,0.8008349269071785,0.46097769958582846
ORG-008,2024-04-01,2,0.9939107708429715,55,3026067.720164985,50.635535721019515,1860,37,9387,0.7596559069436534,0.8204894400116362,1097942.1800551505,164691.32700827255,0.0,0.5980383116088271,0.4293016342019152,0.2292022829324383,0.7900726734776448,0.4565958166071813
ORG-008,2024-05-01,3,0.9926119931412332,37,3258749.59224865,44.512894909640195,1939,47,9375,0.7529545023866202,0.8022462039792206,1097942.1800551505,164691.32700827255,0.0,0.5108720229015545,0.4293016342019152,0.250593433931585,0.7776003531829204,0.4565723408203499
ORG-008,2024-05-31,4,0.9920885421501421,62,2525320.529025274,49.53177129651636,1882,47,9416,0.7991284443103644,0.791084898825824,1097942.1800551505,164691.32700827255,0.0,0.47574108390215336,0.4293016342019152,0.18328065557954315,0.7951066715680942,0.40696000341707267
ORG-008,2024-06-30,5,0.9909955959153389,57,2784242.476693577,55.50587861902495,1989,63,9392,0.8166488843289401,0.86255062261704,1097942.1800551505,164691.32700827255,0.0,0.4023889876066393,0.4293016342019152,0.14816820312481124,0.83959975347299,0.372049089689537
ORG-008,2024-07-30,6,0.9932949667979344,59,2131862.766308933,35.02723406286489,1476,10,7527,0.7631979063892324,0.872493946509117,1097942.1800551505,164691.32700827255,0.0,0.5567091810694219,0.4293016342019152,0.3588961248002522,0.8178459264491746,0.5306084541122988
ORG-008,2024-08-29,7,0.9937461094504189,35,2358863.4463463146,56.13245019307228,1477,41,7587,0.8092863513985404,0.7829187312092684,1047375.9231595789,172276.2655426083,45747.59083563127,0.5869872114375071,0.4530807327768354,0.28043702787266683,0.7961025413039045,0.49948906861740217
ORG-008,2024-09-28,8,0.9926387066685081,52,3260414.3485087827,39.64472375549311,1952,49,9413,0.7964103462929554,0.7828118075818147,1004572.5108013535,178696.7773963421,91495.18167126254,0.5126648770810782,0.4768598313517556,0.19468858646916018,0.789611076937385,0.43838452246212317
ORG-008,2024-10-28,9,0.9940877899190971,44,2641005.271873741,45.35690071960984,1889,26,9458,0.7967013880622843,0.8156836921705776,968340.2044771586,184131.62334497136,137242.77250689382,0.6099187865165822,0.5006389299266758,0.3042901142054781,0.8061925401164309,0.5399048266144911
ORG-008,2024-11-27,10,0.993453599510773,69,4258535.435750721,53.38074118125057,2649,47,13078,0.8341008750677462,0.8526652969089646,937670.2193230891,188732.12111808176,182990.3633425251,0.5673556718639634,0.524418028501596,0.17529851597024923,0.8433830859883554,0.45385917165244577
ORG-008,2024-12-27,11,0.9931404249383425,69,3665449.9417829597,36.76758985694184,2668,19,13364,0.811489463803691,0.8411154267914149,911708.6373875027,192626.35840841974,228737.95417815636,0.5463372441840628,0.5481971270765162,0.2925919455117831,0.8263024452975529,0.5451529083561439
ORG-008,2025-01-26,12,0.99325353803916,59,4757435.731708222,46.4223345387331,2685,16,13470,0.8058682680200377,0.8425868981238913,889732.6327297785,195922.7591070783,274485.54501378763,0.5539287274604064,0.5719762256514365,0.3218634383985358,0.8242275830719645,0.5741145555870891
ORG-008,2025-02-25,13,0.992434571926833,36,2602015.3877610774,58.19397225753203,1900,42,9547,0.8855452644513637,0.7944493807397346,871130.346400904,198713.10205640952,320233.13584941893,0.4989645588478553,0.5957553242263567,0.2718635423045838,0.8399973225955492,0.5431246108392846
ORG-008,2025-03-27,14,0.9928026908999558,53,2359635.569330275,55.69234339100736,1917,34,9334,0.76619526761541,0.9200688798546064,855383.8509823292,201075.07636919574,365980.7266850502,0.5236705301983735,0.6195344228012768,0.24503752478249358,0.8431320737350082,0.5372421566832675
ORG-008,2025-04-26,15,0.9922014350558991,41,2904831.938822584,45.684668202487295,1933,30,9463,0.7379685644134227,0.8270352471564578,842054.730379432,203074.44445963032,411728.3175206814,0.4833177889865158,0.643313521376197,0.2967655965902931,0.7825019057849403,0.5649092373686933
ORG-008,2025-05-26,16,0.9931096198398117,57,3057473.135973332,33.71594300898814,1882,39,9274,0.8314884190649079,0.8394948881417905,830771.8733802164,204766.87300951264,457475.9083563127,0.5442697879068268,0.6670926199511172,0.21806899704699248,0.8354916536033492,0.5340854218150639
ORG-008,2025-06-25,17,0.9929546040080449,40,3019415.723681266,53.41794250825954,1911,19,9468,0.7954110329318345,0.8395705089648307,821221.1411258263,206199.48284767117,503223.49919194396,0.5338660408083837,0.6908717185260373,0.35474573362691,0.8174907709483326,0.6353025363214061
ORG-008,2025-07-25,18,0.9925083603743852,29,2450805.434689863,43.30464174404423,1504,36,7555,0.7938832607422235,0.8144335144077824,813136.6208131617,207412.16089457087,548971.0900275753,0.5039168036500113,0.7146508171009576,0.3354430752402673,0.8041583875750029,0.6230882270777789
ORG-008,2025-08-24,19,0.9939809235852544,36,2213197.810018846,59.36662553836591,1578,26,7579,0.7781920702326022,0.8725835037770174,806293.2221139842,208438.6706994475,594718.6808632065,0.6027465493459302,0.7146508171009576,0.3369875521210297,0.8253877870048099,0.6475131666144955
ORG-008,2025-09-23,20,0.9919980269479869,42,3172401.7938771388,47.421321076609686,1852,22,9179,0.7925993521581118,0.8689388243726232,800500.4101789903,209307.59248969657,640466.2716988379,0.4696662381199255,0.7146508171009576,0.33108842538504574,0.8307690882653676,0.6174081911081419
ORG-008,2025-10-23,21,0.9935111468946075,38,3055908.106618599,61.0463068872333,1862,33,9592,0.8039417573428144,0.8787986996485487,795596.9007402897,210043.11890550167,686213.8625344691,0.5712179123897658,0.7146508171009576,0.2964817053302607,0.8413702284956815,0.6165417726025995
ORG-008,2025-11-22,22,0.9933424699234258,54,4768703.189086895,36.654655722488485,2621,36,13124,0.6835651304723422,0.8502686674654629,791446.1696126009,210665.728574655,731961.4533701004,0.5598973102970326,0.7146508171009576,0.23502421002783852,0.7669168989689026,0.5551691154825992
ORG-008,2025-12-22,23,0.9937478362860218,50,4182952.78432573,53.08183689632882,2586,45,13243,0.7888868411407265,0.8393698440569485,787932.6515680777,211192.75628133342,777709.0442057317,0.5871031064444169,0.7146508171009576,0.21187886307057893,0.8141283425988375,0.5475407838541811
ORG-009,2024-02-01,0,0.9957300454485274,31,2631191.842744595,38.05840951966617,1840,28,9297,0.8678748491701874,0.8694230698077032,731521.1025758007,109728.16538637009,0.0,0.7201372784246568,0.6727961206236346,0.35583240983557174,0.8686489594889453,0.6718580907039169
ORG-009,2024-03-02,1,0.9936565622361985,19,1828412.6731740444,43.3525637703702,1326,51,6763,0.9215042073146058,0.890073740124817,731521.1025758007,109728.16538637009,0.0,0.5809773312884879,0.6727961206236346,0.37628259014193205,0.9057889737197113,0.6664189533622438
ORG-009,2024-04-01,2,0.9954676871075542,25,1793384.786600232,50.85638487755381,1425,66,6642,0.8871566050108728,0.8109969930009687,731521.1025758007,109728.16538637009,0.0,0.7025293360774614,0.6727961206236346,0.2787569989024542,0.8490767990059207,0.6117728329384144
ORG-009,2024-05-01,3,0.9949983976930368,22,2077053.6552754543,52.45714600265755,1379,42,6752,0.846062762084297,0.8708291416572009,731521.1025758007,109728.16538637009,0.0,0.671033402217233,0.6727961206236346,0.3724068595904796,0.858445951870749,0.6724001336584563
ORG-009,2024-05-31,4,0.9960482932170436,19,2122985.211644674,42.554435091458735,1385,28,6756,0.8342794231832745,0.8776690843172457,731521.1025758007,109728.16538637009,0.0,0.7414961890633271,0.6727961206236346,0.46052823961222666,0.8559742537502602,0.7355683179636641
ORG-009,2024-06-30,5,0.9943409468994819,25,1906257.2797368604,44.80128094485445,1381,41,6686,0.8836839305539977,0.8785331669910894,697830.5452137348,114781.74899067999,30480.04594065836,0.6269091878846936,0.6864296155976498,0.3480755399185138,0.8811085487725436,0.6584497272289072
ORG-009,2024-07-30,6,0.9958404577696062,12,1618671.478531598,28.99658518109442,1030,56,5276,0.8777372304032128,0.8437429731795664,669312.1041053671,119059.51515693514,60960.09188131672,0.72754750131585,0.700063110571665,0.4597988995056317,0.8607401017913896,0.7455197305520236
ORG-009,2024-08-29,7,0.9963171896081026,12,1740286.0755892443,57.6015238757844,1123,43,5397,0.7575515426884318,0.879069610761393,645171.7648847646,122680.56604002553,91440.13782197509,0.7595429267182923,0.7136966055456803,0.49855181458351544,0.8183105767249124,0.7693478541500589
ORG-009,2024-09-28,8,0.9945032598230181,20,1647484.3633939328,41.95126115361129,1271,58,6648,0.7933304885563162,0.914949369322845,624737.4089018644,125745.71943746053,121920.18376263345,0.6378026726857802,0.7273301005196955,0.34612213705590755,0.8541399289395806,0.6698510331646244
ORG-009,2024-10-28,9,0.9952529143197812,27,1863059.0045405189,56.797889935170915,1305,55,6762,0.8033333315589839,0.8295954352425311,607440.1000024301,128340.31577237567,152400.2297032918,0.6881150550188753,0.7409635954937107,0.2886925898667667,0.8164643834007574,0.6356734623129142
ORG-009,2024-11-27,10,0.9956609622301978,15,2795745.6376907667,45.341593929250976,1907,25,9359,0.7786963781350795,0.843882077482126,592798.2441292714,130536.59415334948,182880.27564395018,0.715500820818647,0.7545970904677259,0.5260321955296622,0.8112892278086028,0.7917007127235002
ORG-009,2024-12-27,11,0.995316167530299,21,2270093.1135691116,49.06177229989102,1889,36,9208,0.8278831231779257,0.8607111169630652,580404.1807141601,132395.7036656162,213360.32158460855,0.6923602369328149,0.7682305854417412,0.40466355185068187,0.8442971200704954,0.7310164311774082
